record_id,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,how_sent,number_welcome_packet,materials___1,materials___2,welcome_date,welcome_packet_complete,datecall,timecall,phone1confirm,phone2confirm,callresult,receive_mail,receive_email,flyer,flyernow,findflyer,linkflyer___1,linkflyer___2,linkflyer___3,linkflyer___4,linkflyer___5,email_sent,infosheetsquestions,interested,callback_later,description,studyquestions,sd_early_yn,waitlist_stay_yn,participateyn,noparticipatefdbk,final_email1_adj_type,final_email2_adj_type,final_phone1_adj_type,final_phone2_adj_type,text_message_number,preferredcontact_r___1,preferredcontact_r___2,preferredcontact_r___3,preferredcontact_r___4,preferredcontact_r___5,notokay_r___1,notokay_r___2,notokay_r___3,shortsurveydate,shortsurveytime,consent_caps_recording,caps_date,caps_time,caps_rater,capsrater_blinded,textconfirm_yn,spouse_rec,spouse_now,followup_needed,datefollowup,timefollowup,recruitment_call_complete
1408c1a247bceb4b4456af09668fba2b,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408c1a247bceb4b4456af09668fba2b,enrollment_arm_1,welcome_packet,1,1,1,1,1,11/21/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408c1a247bceb4b4456af09668fba2b,enrollment_arm_1,recruitment_call,1,,,,,,,12/31/2023,11:22,1,,6,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,,0,0,0,1,0,0,0,0,12/31/2023,11:34,1,1/1/2024,15:00,1,1,1,,,0,,,0
8d408a6ef6efcd5c1eb6de1631331096,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d408a6ef6efcd5c1eb6de1631331096,enrollment_arm_1,welcome_packet,1,1,1,1,1,10/21/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d408a6ef6efcd5c1eb6de1631331096,enrollment_arm_1,recruitment_call,1,,,,,,,11/30/2023,11:50,1,,6,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,1,1,0,0,0,0,0,11/30/2023,12:02,1,12/1/2023,16:00,2,1,1,,,0,,,0
cf02ff607aa52b4682efadd78e523d92,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf02ff607aa52b4682efadd78e523d92,enrollment_arm_1,welcome_packet,1,1,1,1,1,12/5/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf02ff607aa52b4682efadd78e523d92,enrollment_arm_1,recruitment_call,1,,,,,,,7/1/2024,12:11,,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
cf02ff607aa52b4682efadd78e523d92,enrollment_arm_1,recruitment_call,2,,,,,,,7/5/2024,14:53,,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
d07802472331c904ee697a617975a4b7,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d07802472331c904ee697a617975a4b7,enrollment_arm_1,welcome_packet,1,1,1,1,1,6/13/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d07802472331c904ee697a617975a4b7,enrollment_arm_1,recruitment_call,1,,,,,,,12/11/2023,12:15,,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
d07802472331c904ee697a617975a4b7,enrollment_arm_1,recruitment_call,2,,,,,,,12/15/2023,14:58,,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
181722bd533cb3304e65abe2506e6aae,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181722bd533cb3304e65abe2506e6aae,enrollment_arm_1,welcome_packet,1,1,1,1,1,3/6/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181722bd533cb3304e65abe2506e6aae,enrollment_arm_1,recruitment_call,1,,,,,,,9/3/2024,12:25,,,4,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
181722bd533cb3304e65abe2506e6aae,enrollment_arm_1,recruitment_call,2,,,,,,,9/7/2024,,1,,5,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
181722bd533cb3304e65abe2506e6aae,enrollment_arm_1,recruitment_call,3,,,,,,,9/8/2024,11:09,1,,5,1,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
181722bd533cb3304e65abe2506e6aae,enrollment_arm_1,recruitment_call,4,,,,,,,9/8/2024,14:32,1,,6,0,1,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,1,0,1,0,0,0,0,0,9/10/2024,9:00,1,9/17/2024,13:00,2,1,1,,,,,,0
cc14a20d784463e61cf8819c60e52997,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc14a20d784463e61cf8819c60e52997,enrollment_arm_1,welcome_packet,1,1,1,1,1,3/1/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc14a20d784463e61cf8819c60e52997,enrollment_arm_1,recruitment_call,1,,,,,,,3/20/2024,12:25,1,,6,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,0,1,0,0,0,0,3/20/2024,12:40,1,3/27/2024,16:00,2,1,1,,,0,,,0
0069fc0a525ca769a7eabd910652d69a,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0069fc0a525ca769a7eabd910652d69a,enrollment_arm_1,welcome_packet,1,1,1,1,1,2/15/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0069fc0a525ca769a7eabd910652d69a,enrollment_arm_1,recruitment_call,1,,,,,,,8/14/2024,12:33,,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0069fc0a525ca769a7eabd910652d69a,enrollment_arm_1,recruitment_call,2,,,,,,,8/18/2024,15:27,,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
0069fc0a525ca769a7eabd910652d69a,enrollment_arm_1,recruitment_call,3,,,,,,,8/19/2024,15:32,1,,6,0,,,,,0,0,1,0,0,1,0,1,,1,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,1,8/21/2024,,0
0069fc0a525ca769a7eabd910652d69a,enrollment_arm_1,recruitment_call,4,,,,,,,9/3/2024,12:11,1,,6,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,1,0,0,0,0,0,10/8/2024,9:00,1,,,,,,,,,,,0
a33a4c5a1aec4b028f849d6e35fc30a0,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a33a4c5a1aec4b028f849d6e35fc30a0,enrollment_arm_1,welcome_packet,1,1,1,1,1,11/20/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a33a4c5a1aec4b028f849d6e35fc30a0,enrollment_arm_1,recruitment_call,1,,,,,,,11/24/2023,11:17,1,,6,0,,,,,0,1,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
a33a4c5a1aec4b028f849d6e35fc30a0,enrollment_arm_1,recruitment_call,2,,,,,,,11/25/2023,12:39,1,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
a33a4c5a1aec4b028f849d6e35fc30a0,enrollment_arm_1,recruitment_call,3,,,,,,,11/26/2023,11:55,1,,7,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,0,1,0,0,0,0,11/26/2023,12:07,1,11/26/2023,13:00,2,1,1,,,0,,,0
8e7ba69b8c085ffb5f305b2794979b9f,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e7ba69b8c085ffb5f305b2794979b9f,enrollment_arm_1,welcome_packet,1,1,1,1,1,2/21/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e7ba69b8c085ffb5f305b2794979b9f,enrollment_arm_1,recruitment_call,1,,,,,,,2/26/2024,12:42,1,,1,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
8e7ba69b8c085ffb5f305b2794979b9f,enrollment_arm_1,recruitment_call,2,,,,,,,4/20/2024,11:21,1,,1,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
8e7ba69b8c085ffb5f305b2794979b9f,enrollment_arm_1,recruitment_call,3,,,,,,,4/20/2024,13:49,,,6,0,,,,,0,1,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
8e7ba69b8c085ffb5f305b2794979b9f,enrollment_arm_1,recruitment_call,4,,,,,,,4/21/2024,13:36,1,,6,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,1,0,1,0,0,0,0,0,4/21/2024,13:50,1,4/23/2024,16:00,1,1,1,,,0,,,0
1f56a249d1b1b03794f4fd3e1a76a2ca,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f56a249d1b1b03794f4fd3e1a76a2ca,enrollment_arm_1,welcome_packet,1,1,1,1,1,12/25/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f56a249d1b1b03794f4fd3e1a76a2ca,enrollment_arm_1,recruitment_call,1,,,,,,,12/30/2023,12:45,2,,1,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
1f56a249d1b1b03794f4fd3e1a76a2ca,enrollment_arm_1,recruitment_call,2,,,,,,,2/22/2024,11:28,2,,1,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
4d7d07ec010a630f72c777395e7b5e2a,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d7d07ec010a630f72c777395e7b5e2a,enrollment_arm_1,welcome_packet,1,1,1,1,1,2/9/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d7d07ec010a630f72c777395e7b5e2a,enrollment_arm_1,recruitment_call,1,,,,,,,4/8/2024,11:32,1,,6,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,0,1,0,0,0,0,4/9/2024,9:00,1,4/15/2024,15:00,1,1,1,,,0,,,0
97813fd4975c5ed55f3355afea0b101e,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97813fd4975c5ed55f3355afea0b101e,enrollment_arm_1,welcome_packet,1,1,1,1,1,2/16/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97813fd4975c5ed55f3355afea0b101e,enrollment_arm_1,recruitment_call,1,,,,,,,4/15/2024,13:38,1,,6,0,,,,,0,1,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
97813fd4975c5ed55f3355afea0b101e,enrollment_arm_1,recruitment_call,2,,,,,,,4/16/2024,15:07,1,,6,0,1,1,,,0,0,0,0,0,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,4/16/2024,15:16,1,4/17/2024,13:00,1,1,1,,,0,,,0
ccbd056d11334a72f85f0966cc6cd7a0,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccbd056d11334a72f85f0966cc6cd7a0,enrollment_arm_1,welcome_packet,1,1,1,1,1,6/30/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccbd056d11334a72f85f0966cc6cd7a0,enrollment_arm_1,recruitment_call,1,,,,,,,8/2/2023,14:01,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
ccbd056d11334a72f85f0966cc6cd7a0,enrollment_arm_1,recruitment_call,2,,,,,,,8/4/2023,16:10,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
d04e9a61a1ed873a1e3f03cde668d54e,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d04e9a61a1ed873a1e3f03cde668d54e,enrollment_arm_1,welcome_packet,1,1,1,1,1,12/15/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d04e9a61a1ed873a1e3f03cde668d54e,enrollment_arm_1,recruitment_call,1,,,,,,,1/17/2024,14:15,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e77b5555bface2e4bce46f78dbe255cb,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e77b5555bface2e4bce46f78dbe255cb,enrollment_arm_1,welcome_packet,1,1,1,1,1,1/23/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e77b5555bface2e4bce46f78dbe255cb,enrollment_arm_1,recruitment_call,1,,,,,,,2/25/2024,14:25,1,,6,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,,0,1,1,1,0,0,0,0,2/29/2024,9:00,1,3/4/2024,16:00,2,1,1,,,0,,,0
6c2dccd9df7ccb5f68ecad3cd340f8a0,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c2dccd9df7ccb5f68ecad3cd340f8a0,enrollment_arm_1,welcome_packet,1,1,1,1,1,2/22/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50356e4699ba6827cfa9bc6e1eccd497,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50356e4699ba6827cfa9bc6e1eccd497,enrollment_arm_1,welcome_packet,1,1,1,1,1,1/15/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d568a2571ee9b405f2aef5f75702db8,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d568a2571ee9b405f2aef5f75702db8,enrollment_arm_1,welcome_packet,1,1,1,1,1,12/14/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcdcd36dc5be147f0cfc45c8cdf86efe,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcdcd36dc5be147f0cfc45c8cdf86efe,enrollment_arm_1,welcome_packet,1,1,1,1,1,1/13/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcdcd36dc5be147f0cfc45c8cdf86efe,enrollment_arm_1,recruitment_call,1,,,,,,,1/21/2024,15:42,1,,5,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
fcdcd36dc5be147f0cfc45c8cdf86efe,enrollment_arm_1,recruitment_call,2,,,,,,,1/25/2024,15:00,1,,6,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,1,1,0,0,0,0,1/27/2024,9:00,1,1/29/2024,12:00,1,1,1,,,0,,,0
eec70adced8c9a584f8e15c0f4537460,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eec70adced8c9a584f8e15c0f4537460,enrollment_arm_1,welcome_packet,1,3,1,1,1,3/3/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eec70adced8c9a584f8e15c0f4537460,enrollment_arm_1,recruitment_call,1,,,,,,,3/3/2024,15:43,,,5,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
eec70adced8c9a584f8e15c0f4537460,enrollment_arm_1,recruitment_call,2,,,,,,,3/6/2024,15:36,,1,6,0,1,1,,,0,1,0,0,0,,0,1,,1,0,1,1,1,,,,,3,1,0,0,0,1,0,0,0,0,3/11/2024,12:00,1,3/12/2024,16:00,2,1,1,,,0,,,0
090058cf392c4f1531e5fde467996f5e,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
090058cf392c4f1531e5fde467996f5e,enrollment_arm_1,welcome_packet,1,1,1,1,1,8/11/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
090058cf392c4f1531e5fde467996f5e,enrollment_arm_1,recruitment_call,1,,,,,,,10/6/2023,10:30,1,,6,1,,0,1,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,1,0,0,0,0,0,10/6/2023,11:45,1,10/4/2023,12:00,1,1,1,,,0,,,0
92521bd232be80a623e2f6b99e5f21cb,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92521bd232be80a623e2f6b99e5f21cb,enrollment_arm_1,welcome_packet,1,1,1,1,1,1/13/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92521bd232be80a623e2f6b99e5f21cb,enrollment_arm_1,recruitment_call,1,,,,,,,3/9/2024,10:23,1,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
92521bd232be80a623e2f6b99e5f21cb,enrollment_arm_1,recruitment_call,2,,,,,,,3/14/2024,10:08,1,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
92521bd232be80a623e2f6b99e5f21cb,enrollment_arm_1,recruitment_call,3,,,,,,,3/14/2024,10:14,1,,7,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,1,0,0,0,0,0,0,0,3/14/2024,10:45,1,3/15/2024,13:00,2,1,0,,,,,,0
3e8f5709a7e1a1f71105bd7f7bd19106,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e8f5709a7e1a1f71105bd7f7bd19106,enrollment_arm_1,welcome_packet,1,1,1,1,1,1/25/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e8f5709a7e1a1f71105bd7f7bd19106,enrollment_arm_1,recruitment_call,1,,,,,,,2/16/2024,16:38,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
3e8f5709a7e1a1f71105bd7f7bd19106,enrollment_arm_1,recruitment_call,2,,,,,,,2/18/2024,13:58,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e606833c9e9ac467e04d64e5c7fa8323,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e606833c9e9ac467e04d64e5c7fa8323,enrollment_arm_1,welcome_packet,1,1,1,1,1,3/8/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e606833c9e9ac467e04d64e5c7fa8323,enrollment_arm_1,welcome_packet,2,3,2,1,1,3/30/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e606833c9e9ac467e04d64e5c7fa8323,enrollment_arm_1,recruitment_call,1,,,,,,,4/4/2024,11:10,1,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e606833c9e9ac467e04d64e5c7fa8323,enrollment_arm_1,recruitment_call,2,,,,,,,4/6/2024,10:25,1,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e606833c9e9ac467e04d64e5c7fa8323,enrollment_arm_1,recruitment_call,3,,,,,,,4/6/2024,10:30,1,,7,0,0,,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,,1,0,0,1,0,0,0,0,0,4/6/2024,11:15,1,4/11/2024,12:00,1,1,1,,,,,,0
bdcf224ea8a799b58055b7565bbecc8a,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdcf224ea8a799b58055b7565bbecc8a,enrollment_arm_1,welcome_packet,1,1,1,1,1,3/1/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdcf224ea8a799b58055b7565bbecc8a,enrollment_arm_1,recruitment_call,1,,,,,,,3/25/2024,11:43,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
bdcf224ea8a799b58055b7565bbecc8a,enrollment_arm_1,recruitment_call,2,,,,,,,3/28/2024,11:19,1,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
03f392958d93f09cbf25eef8266134e6,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03f392958d93f09cbf25eef8266134e6,enrollment_arm_1,welcome_packet,1,1,1,1,1,3/13/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03f392958d93f09cbf25eef8266134e6,enrollment_arm_1,recruitment_call,1,,,,,,,4/4/2024,15:30,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
03f392958d93f09cbf25eef8266134e6,enrollment_arm_1,recruitment_call,2,,,,,,,4/6/2024,14:00,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
83f11e7db7050df65cd83afcb1abad61,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83f11e7db7050df65cd83afcb1abad61,enrollment_arm_1,welcome_packet,1,1,1,1,1,8/7/2023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83f11e7db7050df65cd83afcb1abad61,enrollment_arm_1,recruitment_call,1,,,,,,,8/31/2023,11:53,1,,6,1,,1,,,0,0,0,0,0,,0,1,,1,0,1,1,1,,,,,2,1,0,0,0,1,0,0,0,0,9/4/2023,9:00,1,9/5/2023,13:00,2,1,1,,,0,,,0
a1acad21edb7712151cd37cee4e50a0c,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1acad21edb7712151cd37cee4e50a0c,enrollment_arm_1,welcome_packet,1,1,1,1,1,3/20/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1acad21edb7712151cd37cee4e50a0c,enrollment_arm_1,recruitment_call,1,,,,,,,3/27/2024,11:04,1,,6,1,,0,,,0,0,0,0,0,,,0,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,1,4/3/2024,10:00,0
a1acad21edb7712151cd37cee4e50a0c,enrollment_arm_1,recruitment_call,2,,,,,,,4/4/2024,13:05,1,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
a1acad21edb7712151cd37cee4e50a0c,enrollment_arm_1,recruitment_call,3,,,,,,,4/4/2024,13:12,1,,7,1,,1,,,0,0,0,0,0,,1,1,,1,0,1,1,1,,,,,,1,0,1,1,0,0,0,0,0,4/5/2024,10:00,1,4/11/2024,12:00,1,1,1,,,0,,,0
e3d9fe0b0da942e0f4745cb0a69a57c0,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3d9fe0b0da942e0f4745cb0a69a57c0,enrollment_arm_1,welcome_packet,1,1,1,1,1,3/29/2024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3d9fe0b0da942e0f4745cb0a69a57c0,enrollment_arm_1,recruitment_call,1,,,,,,,4/5/2024,11:13,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e3d9fe0b0da942e0f4745cb0a69a57c0,enrollment_arm_1,recruitment_call,2,,,,,,,4/10/2024,16:22,2,,3,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
e3d9fe0b0da942e0f4745cb0a69a57c0,enrollment_arm_1,recruitment_call,3,,,,,,,4/11/2024,15:35,1,,7,1,,1,,,0,0,0,0,0,,1,1,,1,0,1,1,1,,,,,,1,0,0,1,0,0,0,0,0,4/14/2024,10:00,1,4/18/2024,13:00,2,1,1,,,0,,,0
30cf4b0f56b17c5ce8342c30e21ec2a9,enrollment_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
